2013-03-27,14.65007591323265
2013-03-28,21.692770786701047
2013-03-29,24.687253180545145
2013-03-30,24.739111521919465
2013-03-31,38.891263960856364
2013-04-01,16.58942023274482
2013-04-02,8.78444900282788
2013-04-03,29.81769921712258
2013-04-04,20.643724533119602
2013-04-05,21.417020424866045
2013-04-06,18.604105658999504
2013-04-07,32.6707304776689
2013-04-08,17.93640728311131
2013-04-09,20.385052237385832
2013-04-10,30.942878884757942
2013-04-11,29.326966070077564
2013-04-12,24.58573449406511
2013-04-13,18.090737461494328
2013-04-14,30.151958447109354
2013-04-15,17.271134348798324
2013-04-16,20.619480848850376
2013-04-17,25.313844052257785
2013-04-18,8.34734869770136
2013-04-19,20.995640615422538
2013-04-20,11.759988381491915
2013-04-21,27.014650638429003
2013-04-22,25.51809172033535
2013-04-23,19.107682234496462
2013-04-24,20.142189825765463
2013-04-25,25.634547045957962
2013-04-26,35.067662311864076
2013-04-27,18.39415816444106
2013-04-28,18.271284519053683
2013-04-29,27.48405985118244
2013-04-30,20.118157153020896
2013-05-01,29.606267728816896
2013-05-02,19.18575210596961
2013-05-03,29.357853787446018
2013-05-04,30.41467532022393
2013-05-05,18.926894903609874
2013-05-06,20.905494369556195
2013-05-07,20.291538291405242
2013-05-08,20.619677800349674
2013-05-09,25.749163085572583
2013-05-10,29.357853787446018
2013-05-11,30.59637256744412
2013-05-12,35.68669423288943
2013-05-13,29.155045607466906
2013-05-14,21.50589615514245
2013-05-15,25.624593788596083
2013-05-16,26.235037512290166
2013-05-17,13.173298540601689
2013-05-18,30.59637256744412
2013-05-19,35.68669423288943
2013-05-20,13.104959672938863
2013-05-21,10.7206886026069
2013-05-22,33.27845428906695
2013-05-23,26.235037512290166
2013-05-24,6.5660015064399015
2013-05-25,30.59637256744412
2013-05-26,35.54404475700667
2013-05-27,13.104959672938863
2013-05-28,25.755933678535957
2013-05-29,57.099548525642035
2013-05-30,31.85106157952207
