2013-03-28,1.7344444444444445
2013-03-29,1.1766666666666667
2013-03-30,1.2202777777777778
2013-03-31,8.731944444444444
2013-04-01,0
2013-04-02,2.3758333333333335
2013-04-03,8.414722222222222
2013-04-04,0
2013-04-05,7.833333333333333
2013-04-06,0
2013-04-07,0
2013-04-08,1.2405555555555556
2013-04-09,0
2013-04-10,0
2013-04-11,9.507777777777777
2013-04-12,5.520277777777777
2013-04-13,0
2013-04-14,8.998055555555556
2013-04-15,3.6133333333333333
2013-04-16,0
2013-04-17,1.666388888888889
2013-04-18,1.9333333333333333
2013-04-19,0
2013-04-20,4.008333333333333
2013-04-21,3.863888888888889
2013-04-22,0
2013-04-23,0
2013-04-24,0
2013-04-25,2.263888888888889
2013-04-26,5.175000000000001
2013-04-27,6.168888888888889
2013-04-28,5.6305555555555555
2013-04-29,8.168611111111112
2013-04-30,1.2794444444444444
2013-05-01,0
2013-05-02,6.987777777777778
2013-05-03,1.9819444444444445
2013-05-04,0
2013-05-05,2.1980555555555554
2013-05-06,0
2013-05-07,0
2013-05-08,1.4122222222222223
2013-05-09,0
2013-05-10,0
2013-05-11,0
2013-05-12,0
2013-05-13,0
2013-05-14,0
2013-05-15,2.102222222222222
2013-05-16,6.172777777777778
2013-05-17,0
2013-05-18,0
2013-05-19,0
2013-05-20,0
2013-05-21,0
2013-05-22,0
2013-05-23,0
2013-05-24,0
2013-05-25,9.381388888888889
2013-05-26,9.16611111111111
2013-05-27,9.522222222222222
2013-05-28,0
2013-05-29,2.7408333333333332
