2013-03-27,9.689166666666665
2013-03-28,8.340277777777779
2013-03-29,9.67
2013-03-30,8.911944444444444
2013-03-31,7.401666666666667
2013-04-01,10.244444444444445
2013-04-02,10.369722222222222
2013-04-03,7.555833333333334
2013-04-04,8.510555555555555
2013-04-05,7.125
2013-04-06,8.020277777777778
2013-04-07,7.295833333333333
2013-04-08,0
2013-04-09,8.35
2013-04-10,7.381944444444445
2013-04-11,9.556944444444444
2013-04-12,6.3838888888888885
2013-04-13,0
2013-04-14,7.635833333333333
2013-04-15,0
2013-04-16,9.239166666666666
2013-04-17,0
2013-04-18,6.684722222222222
2013-04-19,7.23
2013-04-20,7.7716666666666665
2013-04-21,7.061111111111111
2013-04-22,7.582777777777777
2013-04-23,8.226111111111111
2013-04-24,7.129722222222222
2013-04-25,0
2013-04-26,3.6886111111111113
2013-04-27,0
2013-04-28,9.16638888888889
2013-04-29,4.045277777777778
2013-04-30,0
2013-05-01,1.1725
2013-05-02,0
2013-05-03,2.1130555555555555
2013-05-04,0
2013-05-05,1.0022222222222221
2013-05-06,1.3397222222222223
2013-05-07,0
2013-05-08,1.1216666666666666
2013-05-09,7.726944444444444
2013-05-10,0
2013-05-11,0
2013-05-12,8.8825
2013-05-13,5.173055555555556
2013-05-14,0
2013-05-15,0
2013-05-16,0
2013-05-17,0
2013-05-18,0
2013-05-19,0
2013-05-20,3.022222222222222
2013-05-21,0
2013-05-22,5.5675
2013-05-23,0
2013-05-24,0
2013-05-25,0
2013-05-26,0
2013-05-27,0
2013-05-28,0
2013-05-29,3.592777777777778
